TOP.591013fd.00083535	START
TOP.59102f1a.00082023	user_options->remove_timer	60
TOP.59102f1a.00082023	user_options->restore	0
TOP.59102f1a.00082023	user_options->restore_disable	0
TOP.59102f1a.00082023	user_options->restore_timer	60
TOP.59102f1a.00082023	user_options->rp_files_cnt	0
TOP.59102f1a.00082023	user_options->rp_gen	0
TOP.59102f1a.00082023	user_options->rp_gen_func_max	4
TOP.59102f1a.00082023	user_options->rp_gen_func_min	1
TOP.59102f1a.00082023	user_options->rp_gen_seed	0
TOP.59102f1a.00082023	user_options->runtime	0
TOP.59102f1a.00082023	user_options->scrypt_tmto	0
TOP.59102f1a.00082023	user_options->segment_size	33554432
TOP.59102f1a.00082023	user_options->show	0
TOP.59102f1a.00082023	user_options->status	0
TOP.59102f1a.00082023	user_options->status_timer	10
TOP.59102f1a.00082023	user_options->stdout_flag	0
TOP.59102f1a.00082023	user_options->speed_only	0
TOP.59102f1a.00082023	user_options->progress_only	0
TOP.59102f1a.00082023	user_options->usage	0
TOP.59102f1a.00082023	user_options->username	0
TOP.59102f1a.00082023	user_options->veracrypt_pim	0
TOP.59102f1a.00082023	user_options->version	0
TOP.59102f1a.00082023	user_options->weak_hash_threshold	0
TOP.59102f1a.00082023	user_options->workload_profile	2
TOP.59102f1a.00082023	hashes->hashfile	/tmp/crackme_dict
TOP.59102f1a.00082023	hashes->hashlist_mode	4
TOP.59102f1a.00082023	hashes->hashlist_format	0
TOP.59102f1a.00082023	hashes->hashes_cnt	0
TOP.59102f1a.00082023	hashes->digests_cnt	1
TOP.59102f1a.00082023	hashes->digests_done	0
TOP.59102f1a.00082023	hashes->salts_cnt	1
TOP.59102f1a.00082023	hashes->salts_done	0
TOP.59102f1a.00082023	SUB.59102f1b.0004a92d	START
TOP.59102f1a.00082023	SUB.59102f1b.0004a92d	straight_ctx->dict	hashcat/example.dict
TOP.59102f1a.00082023	SUB.59102f1b.0004a92d	mask_ctx->mask	?a?a?a?a
TOP.59103018.000b127b	START
TOP.59103018.000b127b	user_options->separator	:
TOP.59103018.000b127b	user_options->rule_buf_l	:
TOP.59103018.000b127b	user_options->rule_buf_r	:
TOP.59103018.000b127b	user_options->session	hashcat
TOP.59103018.000b127b	user_options->limit	0
TOP.59103018.000b127b	user_options->skip	0
TOP.59103018.000b127b	user_options->attack_mode	7
TOP.59103018.000b127b	user_options->benchmark	0
TOP.59103018.000b127b	user_options->bitmap_max	24
TOP.59103018.000b127b	user_options->bitmap_min	16
TOP.59103018.000b127b	user_options->debug_mode	0
TOP.59103018.000b127b	user_options->force	0
TOP.59103018.000b127b	user_options->gpu_temp_abort	90
TOP.59103018.000b127b	user_options->gpu_temp_disable	0
TOP.59103018.000b127b	user_options->gpu_temp_retain	0
TOP.59103018.000b127b	user_options->hash_mode	0
TOP.59103018.000b127b	user_options->hex_charset	0
TOP.59103018.000b127b	user_options->hex_salt	0
TOP.59103018.000b127b	user_options->hex_wordlist	0
TOP.59103018.000b127b	user_options->increment	0
TOP.59103018.000b127b	user_options->increment_max	54
TOP.59103018.000b127b	user_options->increment_min	1
TOP.59103018.000b127b	user_options->keep_guessing	0
TOP.59103018.000b127b	user_options->kernel_accel	0
TOP.59103018.000b127b	user_options->kernel_loops	0
TOP.59103018.000b127b	user_options->keyspace	0
TOP.59103018.000b127b	user_options->left	0
TOP.59103018.000b127b	user_options->logfile_disable	0
TOP.59103018.000b127b	user_options->loopback	0
TOP.59103018.000b127b	user_options->machine_readable	0
TOP.59103018.000b127b	user_options->markov_classic	0
TOP.59103018.000b127b	user_options->markov_disable	0
TOP.59103018.000b127b	user_options->markov_threshold	256
TOP.59103018.000b127b	user_options->nvidia_spin_damp	100
TOP.59103018.000b127b	user_options->opencl_info	0
TOP.59103018.000b127b	user_options->opencl_vector_width	0
TOP.59103018.000b127b	user_options->outfile_autohex	1
TOP.59103018.000b127b	user_options->outfile_check_timer	5
TOP.59103018.000b127b	user_options->outfile_format	3
TOP.59103018.000b127b	user_options->potfile_disable	0
TOP.59103018.000b127b	user_options->powertune_enable	0
TOP.59103018.000b127b	user_options->quiet	0
TOP.59103018.000b127b	user_options->remove	0
TOP.59103018.000b127b	user_options->remove_timer	60
TOP.59103018.000b127b	user_options->restore	0
TOP.59103018.000b127b	user_options->restore_disable	0
TOP.59103018.000b127b	user_options->restore_timer	60
TOP.59103018.000b127b	user_options->rp_files_cnt	0
TOP.59103018.000b127b	user_options->rp_gen	0
TOP.59103018.000b127b	user_options->rp_gen_func_max	4
TOP.59103018.000b127b	user_options->rp_gen_func_min	1
TOP.59103018.000b127b	user_options->rp_gen_seed	0
TOP.59103018.000b127b	user_options->runtime	0
TOP.59103018.000b127b	user_options->scrypt_tmto	0
TOP.59103018.000b127b	user_options->segment_size	33554432
TOP.59103018.000b127b	user_options->show	0
TOP.59103018.000b127b	user_options->status	0
TOP.59103018.000b127b	user_options->status_timer	10
TOP.59103018.000b127b	user_options->stdout_flag	0
TOP.59103018.000b127b	user_options->speed_only	0
TOP.59103018.000b127b	user_options->progress_only	0
TOP.59103018.000b127b	user_options->usage	0
TOP.59103018.000b127b	user_options->username	0
TOP.59103018.000b127b	user_options->veracrypt_pim	0
TOP.59103018.000b127b	user_options->version	0
TOP.59103018.000b127b	user_options->weak_hash_threshold	0
TOP.59103018.000b127b	user_options->workload_profile	2
TOP.59103018.000b127b	hashes->hashfile	/tmp/crackme_dict
TOP.59103018.000b127b	hashes->hashlist_mode	4
TOP.59103018.000b127b	hashes->hashlist_format	0
TOP.59103018.000b127b	hashes->hashes_cnt	0
TOP.59103018.000b127b	hashes->digests_cnt	1
TOP.59103018.000b127b	hashes->digests_done	0
TOP.59103018.000b127b	hashes->salts_cnt	1
TOP.59103018.000b127b	hashes->salts_done	0
TOP.59103018.000b127b	SUB.59103019.0007d337	START
TOP.59103018.000b127b	SUB.59103019.0007d337	straight_ctx->dict	hashcat/example.dict
TOP.59103018.000b127b	SUB.59103019.0007d337	mask_ctx->mask	?a?a?a?a
TOP.59103077.0003510d	START
TOP.59103077.0003510d	user_options->separator	:
TOP.59103077.0003510d	user_options->rule_buf_l	:
TOP.59103077.0003510d	user_options->rule_buf_r	:
TOP.59103077.0003510d	user_options->session	hashcat
TOP.59103077.0003510d	user_options->limit	0
TOP.59103077.0003510d	user_options->skip	0
TOP.59103077.0003510d	user_options->attack_mode	7
TOP.59103077.0003510d	user_options->benchmark	0
TOP.59103077.0003510d	user_options->bitmap_max	24
TOP.59103077.0003510d	user_options->bitmap_min	16
TOP.59103077.0003510d	user_options->debug_mode	0
TOP.59103077.0003510d	user_options->force	0
TOP.59103077.0003510d	user_options->gpu_temp_abort	90
TOP.59103077.0003510d	user_options->gpu_temp_disable	0
TOP.59103077.0003510d	user_options->gpu_temp_retain	0
TOP.59103077.0003510d	user_options->hash_mode	0
TOP.59103077.0003510d	user_options->hex_charset	0
TOP.59103077.0003510d	user_options->hex_salt	0
TOP.59103077.0003510d	user_options->hex_wordlist	0
TOP.59103077.0003510d	user_options->increment	0
TOP.59103077.0003510d	user_options->increment_max	54
TOP.59103077.0003510d	user_options->increment_min	1
TOP.59103077.0003510d	user_options->keep_guessing	0
TOP.59103077.0003510d	user_options->kernel_accel	0
TOP.59103077.0003510d	user_options->kernel_loops	0
TOP.59103077.0003510d	user_options->keyspace	0
TOP.59103077.0003510d	user_options->left	0
TOP.59103077.0003510d	user_options->logfile_disable	0
TOP.59103077.0003510d	user_options->loopback	0
TOP.59103077.0003510d	user_options->machine_readable	0
TOP.59103077.0003510d	user_options->markov_classic	0
TOP.59103077.0003510d	user_options->markov_disable	0
TOP.59103077.0003510d	user_options->markov_threshold	256
TOP.59103077.0003510d	user_options->nvidia_spin_damp	100
TOP.59103077.0003510d	user_options->opencl_info	0
TOP.59103077.0003510d	user_options->opencl_vector_width	0
TOP.59103077.0003510d	user_options->outfile_autohex	1
TOP.59103077.0003510d	user_options->outfile_check_timer	5
TOP.59103077.0003510d	user_options->outfile_format	3
TOP.59103077.0003510d	user_options->potfile_disable	0
TOP.59103077.0003510d	user_options->powertune_enable	0
TOP.59103077.0003510d	user_options->quiet	0
TOP.59103077.0003510d	user_options->remove	0
TOP.59103077.0003510d	user_options->remove_timer	60
TOP.59103077.0003510d	user_options->restore	0
TOP.59103077.0003510d	user_options->restore_disable	0
TOP.59103077.0003510d	user_options->restore_timer	60
TOP.59103077.0003510d	user_options->rp_files_cnt	0
TOP.59103077.0003510d	user_options->rp_gen	0
TOP.59103077.0003510d	user_options->rp_gen_func_max	4
TOP.59103077.0003510d	user_options->rp_gen_func_min	1
TOP.59103077.0003510d	user_options->rp_gen_seed	0
TOP.59103077.0003510d	user_options->runtime	0
TOP.59103077.0003510d	user_options->scrypt_tmto	0
TOP.59103077.0003510d	user_options->segment_size	33554432
TOP.59103077.0003510d	user_options->show	0
TOP.59103077.0003510d	user_options->status	0
TOP.59103077.0003510d	user_options->status_timer	10
TOP.59103077.0003510d	user_options->stdout_flag	0
TOP.59103077.0003510d	user_options->speed_only	0
TOP.59103077.0003510d	user_options->progress_only	0
TOP.59103077.0003510d	user_options->usage	0
TOP.59103077.0003510d	user_options->username	0
TOP.59103077.0003510d	user_options->veracrypt_pim	0
TOP.59103077.0003510d	user_options->version	0
TOP.59103077.0003510d	user_options->weak_hash_threshold	0
TOP.59103077.0003510d	user_options->workload_profile	2
TOP.59103077.0003510d	hashes->hashfile	/tmp/crackme_dict
TOP.59103077.0003510d	hashes->hashlist_mode	4
TOP.59103077.0003510d	hashes->hashlist_format	0
TOP.59103077.0003510d	hashes->hashes_cnt	0
TOP.59103077.0003510d	hashes->digests_cnt	1
TOP.59103077.0003510d	hashes->digests_done	0
TOP.59103077.0003510d	hashes->salts_cnt	1
TOP.59103077.0003510d	hashes->salts_done	0
TOP.59103077.0003510d	proc_start	1494233207
TOP.59103077.0003510d	proc_stop	1494233207
TOP.59103077.0003510d	STOP
TOP.59103097.00044aec	START
TOP.59103097.00044aec	user_options->separator	:
TOP.59103097.00044aec	user_options->rule_buf_l	:
TOP.59103097.00044aec	user_options->rule_buf_r	:
TOP.59103097.00044aec	user_options->session	hashcat
TOP.59103097.00044aec	user_options->limit	0
TOP.59103097.00044aec	user_options->skip	0
TOP.59103097.00044aec	user_options->attack_mode	7
TOP.59103097.00044aec	user_options->benchmark	0
TOP.59103097.00044aec	user_options->bitmap_max	24
TOP.59103097.00044aec	user_options->bitmap_min	16
TOP.59103097.00044aec	user_options->debug_mode	0
TOP.59103097.00044aec	user_options->force	0
TOP.59103097.00044aec	user_options->gpu_temp_abort	90
TOP.59103097.00044aec	user_options->gpu_temp_disable	0
TOP.59103097.00044aec	user_options->gpu_temp_retain	0
TOP.59103097.00044aec	user_options->hash_mode	0
TOP.59103097.00044aec	user_options->hex_charset	0
TOP.59103097.00044aec	user_options->hex_salt	0
TOP.59103097.00044aec	user_options->hex_wordlist	0
TOP.59103097.00044aec	user_options->increment	0
TOP.59103097.00044aec	user_options->increment_max	54
TOP.59103097.00044aec	user_options->increment_min	1
TOP.59103097.00044aec	user_options->keep_guessing	0
TOP.59103097.00044aec	user_options->kernel_accel	0
TOP.59103097.00044aec	user_options->kernel_loops	0
TOP.59103097.00044aec	user_options->keyspace	0
TOP.59103097.00044aec	user_options->left	0
TOP.59103097.00044aec	user_options->logfile_disable	0
TOP.59103097.00044aec	user_options->loopback	0
TOP.59103097.00044aec	user_options->machine_readable	0
TOP.59103097.00044aec	user_options->markov_classic	0
TOP.59103097.00044aec	user_options->markov_disable	0
TOP.59103097.00044aec	user_options->markov_threshold	256
TOP.59103097.00044aec	user_options->nvidia_spin_damp	100
TOP.59103097.00044aec	user_options->opencl_info	0
TOP.59103097.00044aec	user_options->opencl_vector_width	0
TOP.59103097.00044aec	user_options->outfile_autohex	1
TOP.59103097.00044aec	user_options->outfile_check_timer	5
TOP.59103097.00044aec	user_options->outfile_format	3
TOP.59103097.00044aec	user_options->potfile_disable	0
TOP.59103097.00044aec	user_options->powertune_enable	0
TOP.59103097.00044aec	user_options->quiet	0
TOP.59103097.00044aec	user_options->remove	0
TOP.59103097.00044aec	user_options->remove_timer	60
TOP.59103097.00044aec	user_options->restore	0
TOP.59103097.00044aec	user_options->restore_disable	0
TOP.59103097.00044aec	user_options->restore_timer	60
TOP.59103097.00044aec	user_options->rp_files_cnt	0
TOP.59103097.00044aec	user_options->rp_gen	0
TOP.59103097.00044aec	user_options->rp_gen_func_max	4
TOP.59103097.00044aec	user_options->rp_gen_func_min	1
TOP.59103097.00044aec	user_options->rp_gen_seed	0
TOP.59103097.00044aec	user_options->runtime	0
TOP.59103097.00044aec	user_options->scrypt_tmto	0
TOP.59103097.00044aec	user_options->segment_size	33554432
TOP.59103097.00044aec	user_options->show	0
TOP.59103097.00044aec	user_options->status	0
TOP.59103097.00044aec	user_options->status_timer	10
TOP.59103097.00044aec	user_options->stdout_flag	0
TOP.59103097.00044aec	user_options->speed_only	0
TOP.59103097.00044aec	user_options->progress_only	0
TOP.59103097.00044aec	user_options->usage	0
TOP.59103097.00044aec	user_options->username	0
TOP.59103097.00044aec	user_options->veracrypt_pim	0
TOP.59103097.00044aec	user_options->version	0
TOP.59103097.00044aec	user_options->weak_hash_threshold	0
TOP.59103097.00044aec	user_options->workload_profile	2
TOP.59103097.00044aec	hashes->hashfile	/tmp/crackme_dict
TOP.59103097.00044aec	hashes->hashlist_mode	4
TOP.59103097.00044aec	hashes->hashlist_format	0
TOP.59103097.00044aec	hashes->hashes_cnt	0
TOP.59103097.00044aec	hashes->digests_cnt	1
TOP.59103097.00044aec	hashes->digests_done	0
TOP.59103097.00044aec	hashes->salts_cnt	1
TOP.59103097.00044aec	hashes->salts_done	0
TOP.59103097.00044aec	SUB.59103098.00014fd9	START
TOP.59103097.00044aec	SUB.59103098.00014fd9	straight_ctx->dict	hashcat/example.dict
TOP.59103097.00044aec	SUB.59103098.00014fd9	mask_ctx->mask	?a?a?a?a
TOP.59103166.000c21f3	START
TOP.59103166.000c21f3	user_options->separator	:
TOP.59103166.000c21f3	user_options->rule_buf_l	:
TOP.59103166.000c21f3	user_options->rule_buf_r	:
TOP.59103166.000c21f3	user_options->session	hashcat
TOP.59103166.000c21f3	user_options->limit	0
TOP.59103166.000c21f3	user_options->skip	0
TOP.59103166.000c21f3	user_options->attack_mode	0
TOP.59103166.000c21f3	user_options->benchmark	0
TOP.59103166.000c21f3	user_options->bitmap_max	24
TOP.59103166.000c21f3	user_options->bitmap_min	16
TOP.59103166.000c21f3	user_options->debug_mode	0
TOP.59103166.000c21f3	user_options->force	0
TOP.59103166.000c21f3	user_options->gpu_temp_abort	90
TOP.59103166.000c21f3	user_options->gpu_temp_disable	0
TOP.59103166.000c21f3	user_options->gpu_temp_retain	0
TOP.59103166.000c21f3	user_options->hash_mode	0
TOP.59103166.000c21f3	user_options->hex_charset	0
TOP.59103166.000c21f3	user_options->hex_salt	0
TOP.59103166.000c21f3	user_options->hex_wordlist	0
TOP.59103166.000c21f3	user_options->increment	0
TOP.59103166.000c21f3	user_options->increment_max	54
TOP.59103166.000c21f3	user_options->increment_min	1
TOP.59103166.000c21f3	user_options->keep_guessing	0
TOP.59103166.000c21f3	user_options->kernel_accel	0
TOP.59103166.000c21f3	user_options->kernel_loops	0
TOP.59103166.000c21f3	user_options->keyspace	0
TOP.59103166.000c21f3	user_options->left	0
TOP.59103166.000c21f3	user_options->logfile_disable	0
TOP.59103166.000c21f3	user_options->loopback	0
TOP.59103166.000c21f3	user_options->machine_readable	0
TOP.59103166.000c21f3	user_options->markov_classic	0
TOP.59103166.000c21f3	user_options->markov_disable	0
TOP.59103166.000c21f3	user_options->markov_threshold	256
TOP.59103166.000c21f3	user_options->nvidia_spin_damp	100
TOP.59103166.000c21f3	user_options->opencl_info	0
TOP.59103166.000c21f3	user_options->opencl_vector_width	0
TOP.59103166.000c21f3	user_options->outfile_autohex	1
TOP.59103166.000c21f3	user_options->outfile_check_timer	5
TOP.59103166.000c21f3	user_options->outfile_format	3
TOP.59103166.000c21f3	user_options->potfile_disable	0
TOP.59103166.000c21f3	user_options->powertune_enable	0
TOP.59103166.000c21f3	user_options->quiet	0
TOP.59103166.000c21f3	user_options->remove	0
TOP.59103166.000c21f3	user_options->remove_timer	60
TOP.59103166.000c21f3	user_options->restore	0
TOP.59103166.000c21f3	user_options->restore_disable	0
TOP.59103166.000c21f3	user_options->restore_timer	60
TOP.59103166.000c21f3	user_options->rp_files_cnt	0
TOP.59103166.000c21f3	user_options->rp_gen	0
TOP.59103166.000c21f3	user_options->rp_gen_func_max	4
TOP.59103166.000c21f3	user_options->rp_gen_func_min	1
TOP.59103166.000c21f3	user_options->rp_gen_seed	0
TOP.59103166.000c21f3	user_options->runtime	0
TOP.59103166.000c21f3	user_options->scrypt_tmto	0
TOP.59103166.000c21f3	user_options->segment_size	33554432
TOP.59103166.000c21f3	user_options->show	0
TOP.59103166.000c21f3	user_options->status	0
TOP.59103166.000c21f3	user_options->status_timer	10
TOP.59103166.000c21f3	user_options->stdout_flag	0
TOP.59103166.000c21f3	user_options->speed_only	0
TOP.59103166.000c21f3	user_options->progress_only	0
TOP.59103166.000c21f3	user_options->usage	0
TOP.59103166.000c21f3	user_options->username	0
TOP.59103166.000c21f3	user_options->veracrypt_pim	0
TOP.59103166.000c21f3	user_options->version	0
TOP.59103166.000c21f3	user_options->weak_hash_threshold	100
TOP.59103166.000c21f3	user_options->workload_profile	3
TOP.59103166.000c21f3	hashes->hashfile	/tmp/crackme_dict
TOP.59103166.000c21f3	hashes->hashlist_mode	4
TOP.59103166.000c21f3	hashes->hashlist_format	0
TOP.59103166.000c21f3	hashes->hashes_cnt	0
TOP.59103166.000c21f3	hashes->digests_cnt	1
TOP.59103166.000c21f3	hashes->digests_done	0
TOP.59103166.000c21f3	hashes->salts_cnt	1
TOP.59103166.000c21f3	hashes->salts_done	0
TOP.59103166.000c21f3	SUB.59103169.000955b5	START
TOP.59103166.000c21f3	SUB.59103169.000955b5	straight_ctx->dict	hashcat/example.dict
TOP.59103166.000c21f3	SUB.59103169.000955b5	runtime_start	1494233449
TOP.59103166.000c21f3	SUB.59103169.000955b5	runtime_stop	1494233449
TOP.59103166.000c21f3	SUB.59103169.000955b5	status-after-work	5
TOP.59103166.000c21f3	SUB.59103169.000955b5	STOP
TOP.59103166.000c21f3	proc_start	1494233446
TOP.59103166.000c21f3	proc_stop	1494233450
TOP.59103166.000c21f3	STOP
TOP.5910318f.00043370	START
TOP.5910318f.00043370	user_options->separator	:
TOP.5910318f.00043370	user_options->rule_buf_l	:
TOP.5910318f.00043370	user_options->rule_buf_r	:
TOP.5910318f.00043370	user_options->session	hashcat
TOP.5910318f.00043370	user_options->limit	0
TOP.5910318f.00043370	user_options->skip	0
TOP.5910318f.00043370	user_options->attack_mode	0
TOP.5910318f.00043370	user_options->benchmark	0
TOP.5910318f.00043370	user_options->bitmap_max	24
TOP.5910318f.00043370	user_options->bitmap_min	16
TOP.5910318f.00043370	user_options->debug_mode	0
TOP.5910318f.00043370	user_options->force	0
TOP.5910318f.00043370	user_options->gpu_temp_abort	90
TOP.5910318f.00043370	user_options->gpu_temp_disable	0
TOP.5910318f.00043370	user_options->gpu_temp_retain	0
TOP.5910318f.00043370	user_options->hash_mode	0
TOP.5910318f.00043370	user_options->hex_charset	0
TOP.5910318f.00043370	user_options->hex_salt	0
TOP.5910318f.00043370	user_options->hex_wordlist	0
TOP.5910318f.00043370	user_options->increment	0
TOP.5910318f.00043370	user_options->increment_max	54
TOP.5910318f.00043370	user_options->increment_min	1
TOP.5910318f.00043370	user_options->keep_guessing	0
TOP.5910318f.00043370	user_options->kernel_accel	0
TOP.5910318f.00043370	user_options->kernel_loops	0
TOP.5910318f.00043370	user_options->keyspace	0
TOP.5910318f.00043370	user_options->left	0
TOP.5910318f.00043370	user_options->logfile_disable	0
TOP.5910318f.00043370	user_options->loopback	0
TOP.5910318f.00043370	user_options->machine_readable	0
TOP.5910318f.00043370	user_options->markov_classic	0
TOP.5910318f.00043370	user_options->markov_disable	0
TOP.5910318f.00043370	user_options->markov_threshold	256
TOP.5910318f.00043370	user_options->nvidia_spin_damp	100
